Killed,Killed Class,Death Type,Death Class,X,Y,Z,Grid,Killed By,Killed By Class,Year,Month,Day,Hour,Minute
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,16240.5,4954.69,0.0014534,162926,CS Shape,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,15832.8,4490,0.00149155,158922,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,16282.8,5009.31,0.00137711,162927,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,16232,4952.51,0.00119781,162926,CS Shape,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,15711.4,4542.23,0.00143623,157922,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,50
,RD501_Vulture,NA,,13018,19901.3,948.453,130076,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1_pilot,NA,,13019.8,19900.2,955.143,130076,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,16291.8,5048.57,0.00141907,162927,CS Shape,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_droideka_mobile,NA,,15917.8,4418.82,-0.196558,159921,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,O_UAV_AI,NA,,15917.8,4418.82,-0.148492,159921,Error: No vehicle,,1985,5,10,8,50
,RD501_opfor_unit_B2_droid_Standard,NA,,15559.6,4929.23,0.00143909,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,15842.3,4487.95,0.00141335,158921,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,50
,RD501_opfor_unit_B1,NA,,15549,4906.55,0.00143909,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15756.6,4546.79,0.00183678,157922,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16291.5,4998.34,0.00156784,162927,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16212.8,5083.42,0.00163269,162927,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16260.9,5018.08,0.00146866,162927,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16278.3,4992.59,0.00163651,162927,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_homing_spider_droid_Movable_MKII,NA,,16297.4,4973.23,-0.049778,162926,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1_crew,NA,,16297.4,4973.23,4.0013,162926,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1_crew,NA,,16297.4,4973.23,4.0013,162926,CT Hungarian,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16250.6,5041.55,0.00149155,162927,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16176.9,5014.99,0.00167847,161927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16280.7,5007.5,0.00150681,162927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,Land_Slum_House01_F,NA,,16280.9,5008.36,-0.385731,162927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,51
,RD501_Vulture,NA,,13457.6,18899.1,1533.77,134066,Error: No vehicle,,1985,5,10,8,51
,RD501_Vulture,NA,,13502.9,18842.9,1538.35,135065,Error: No vehicle,,1985,5,10,8,51
,RD501_opfor_unit_B1_pilot,NA,,13455.7,18899.8,1540.75,134066,Error: No vehicle,,1985,5,10,8,51
,RD501_opfor_unit_B1_pilot,NA,,13501,18843.1,1545.52,135065,Error: No vehicle,,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15547.5,4906.19,0.00144005,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15541.2,4899.31,0.00143814,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16185.7,5072.19,0.00138092,161927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16203.7,5050.34,0.00151062,162927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,16208.1,5057.43,0.00170517,162927,CX-X Nuwisha,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15519.1,4947.13,0.00144196,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15562.5,4928.7,0.00143909,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15576.2,4930.67,0.00143909,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_Vulture,NA,,11753.7,18190,1505.57,117059,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1_pilot,NA,,11754.9,18188.2,1512.31,117059,CX-C Sazi,JLTS_Clone_P2_DC15A_501,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15543.2,4939.56,0.00143814,155926,840,RD501_opfor_unit_B1,1985,5,10,8,51
,RD501_opfor_unit_B1,NA,,15554.4,4907.63,0.001441,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,15550.4,4907.96,0.00143433,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_opfor_unit_B2_droid_Standard,NA,,15547.1,4904.59,0.00143814,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,15544.8,4902.7,0.00144005,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_Vulture,NA,,3252.41,8232.01,225.236,032959,Green,B_UAV_AI,1985,5,10,8,52
,RD501_opfor_unit_B1_pilot,NA,,3253.99,8233.12,232.224,032959,Green,B_UAV_AI,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,15544.1,4944.47,0.00143719,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,15515.6,4973.78,0.00143719,155926,CI-P Burrito,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_argon_transport_covered,NA,,418.296,5737.36,13.5378,004934,Green,RD501_Republic_Static_AA_SR_ML,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,16087.5,4860.4,0.00139427,160925,CT Nesvy,JLTS_Clone_P2_DC15A_501,1985,5,10,8,52
,RD501_argon_transport_covered,NA,,415.477,5749.61,10.9843,004934,Green,RD501_Republic_Static_AA_SR_ML,1985,5,10,8,52
,RD501_argon_transport_covered,NA,,434.456,5777.21,7.26778,004934,Green,RD501_Republic_Static_AA_SR_ML,1985,5,10,8,52
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,52
,RD501_opfor_unit_B1,NA,,16326.7,4225.98,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16336.1,4200.21,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16342.8,4187.66,0.00143909,163918,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16342.6,4185.34,0.00143909,163918,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16325,4236.73,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16330.4,4213.87,0.00143909,163919,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16334.6,4208.66,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16327.9,4223.75,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16347.9,4220.77,0.00143909,163919,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16364.7,4269.84,0.00143909,163919,CM-T Midnight,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
CT Sandman,JLTS_Clone_P2_DC15A_501,PLT,Platoon ARC,15559,4926.79,0.0252771,155926,CX-P Kenny,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16345.3,4183.63,0.00143909,163918,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16336.6,4209.79,0.00143909,163919,CT Luck,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16326.3,4214.89,0.00143909,163919,CR-C Worgan,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
CI-P Burrito,JLTS_Clone_P2_DC15A_501,PLT,Platoon RTO,15521.6,4925.35,-0.00465298,155926,8200,RD501_opfor_unit_B1,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16335.6,4205.51,0.00143909,163919,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,8,53
,RD501_opfor_unit_B1,NA,,16337.4,4195.89,0.00143909,163919,CM Heat,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16287.5,4190.93,0.00143909,162919,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16343.5,4183.61,0.00143909,163918,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16280.1,4176.66,0.00143909,162918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16338.1,4202.41,0.00143909,163919,CR-C Adventure,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
CS-M Black,JLTS_Clone_P2_DC15A_501,PLT,Platoon Sergeant,16184.3,4515.06,0.00143909,161922,CS-M Black,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16286.8,4158.47,0.00143909,162918,CT Tideend,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_resuppy_box_pod_medical,NA,,16319.2,4473.22,0,163921,Faruqi,O_UAV_AI,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16272.5,4143.77,0.00143909,162918,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16326.1,4211.87,0.00143909,163919,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16457.3,4128.75,0.00143909,164918,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
CT Deytow,JLTS_Clone_P2_DC15A_501,INF,Krayt,15810.8,4810.68,0.00143433,158925,,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_droideka_mobile,NA,,16702.9,4716.63,-0.198647,167924,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,,NA,,0,0,0,000877,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,O_UAV_AI,NA,,16702.9,4716.63,-0.147835,167924,Error: No vehicle,,1985,5,10,8,54
,Land_BrickWall_04_l_5m_F,NA,,16245,4461.73,-0.0220108,162921,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16406,4231.03,0.00144005,164919,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16520.2,4079.07,0.00144196,165917,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,54
,RD501_opfor_unit_B1,NA,,16503.1,4087.14,0.00143909,165917,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16498.8,4094.11,0.00143909,164918,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16327.7,4216.72,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16502.3,4091.82,0.00143909,165918,CT Blade,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16533.7,4067.53,0.00144386,165917,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16525.1,4075.28,0.00143909,165917,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16384.7,4240.77,0.001441,163919,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16364.1,4205.83,0.00143909,163919,CP Gamble,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16479.9,4107.49,0.00143909,164918,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16493.6,4095.18,0.00143909,164918,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B2_droid_Standard,NA,,16825.8,4591.88,0.00138092,168923,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16455,4124.8,0.00143909,164918,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16523.5,4075.53,0.0332861,165917,CT Mitsu,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_droideka_mobile,NA,,16643.1,4769.17,-0.199432,166924,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16511.3,4077.91,0.00143909,165917,CP Hosed,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,,NA,,0,0,0,000877,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,O_UAV_AI,NA,,16643,4768.87,-0.219795,166924,Error: No vehicle,,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16455.1,4124.85,0.00143909,164918,CP Sig,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B2_droid_Standard,NA,,16815.6,4591.88,0.00152588,168923,CT Yokai,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16513.8,4077.43,0.00143909,165917,CR-C Worgan,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16503.8,4078.28,0.00143909,165917,CM-T Midnight,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B2_droid_Standard,NA,,16756,4699.76,0.00153351,167924,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16340,4200.35,0.00143909,163919,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16355.6,4171.83,0.00143909,163918,CT Odd,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_droideka_mobile,NA,,16684,4616.88,-0.199646,166923,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,O_UAV_AI,NA,,16684,4616.88,-0.148323,166923,Error: No vehicle,,1985,5,10,8,55
,RD501_opfor_unit_B1,NA,,16291.1,4160.57,0.00143909,162918,CS Duke,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,RD501_opfor_unit_B2_droid_Standard,NA,,16718.3,4743.3,0.00157928,167924,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,Land_WIP_F,NA,,16214.1,4489.76,0,162922,Faruqi,O_UAV_AI,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,RD501_opfor_unit_B2_droid_Standard,NA,,16744.3,4676.77,0.00160217,167923,CT Dalton,JLTS_Clone_P2_DC15A_501,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,55
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
,,NA,,0,0,0,000877,Error: No vehicle,,1985,5,10,8,56
